Date,Hour,Station_ID,Energy_Consumed,Charging_Sessions,Temperature,Rainfall,Humidity,Weather,Traffic_Level,Latitude,Longitude
2025-05-28,12,NSK_ADGAON_NKA,65.75,5,36.5,0.0,31,Clear,4,20.017,73.834
2025-05-28,13,NSK_GANGAPUR_RD,72.29,6,36.8,0.0,87,Haze,5,20.015,73.765
2025-05-28,14,NSK_CITY_CENTER,69.0,4,40.0,0.0,59,Sunny,4,19.988,73.771
2025-05-28,15,NSK_MUMBAI_HWY,62.39,4,34.3,0.0,84,Clear,4,19.954,73.765
2025-05-28,16,NSK_MUMBAI_HWY,69.98,5,30.4,0.0,52,Sunny,5,19.954,73.765
2025-05-28,17,NSK_MUMBAI_HWY,60.31,5,32.1,0.0,54,Clear,4,19.954,73.765
2025-05-28,18,NSK_MUMBAI_HWY,93.86,8,29.1,0.0,34,Clear,7,19.954,73.765
2025-05-28,19,NSK_GANGAPUR_RD,105.98,7,27.6,0.0,24,Haze,8,20.015,73.765
2025-05-28,20,NSK_GANGAPUR_RD,117.09,9,24.1,0.0,45,Clear,9,20.015,73.765
2025-05-28,21,NSK_ADGAON_NKA,47.5,4,20.4,0.0,77,Clear,3,20.017,73.834
2025-05-28,22,NSK_CITY_CENTER,70.6,6,18.4,0.0,49,Sunny,5,19.988,73.771
2025-05-28,23,NSK_CITY_CENTER,51.71,3,19.0,0.0,37,Clear,3,19.988,73.771
2025-05-29,0,NSK_ADGAON_NKA,40.47,4,16.5,0.0,35,Sunny,2,20.017,73.834
2025-05-29,1,NSK_GANGAPUR_RD,13.41,2,18.0,0.0,52,Sunny,0,20.015,73.765
2025-05-29,2,NSK_GANGAPUR_RD,34.74,4,20.7,0.0,56,Sunny,2,20.015,73.765
2025-05-29,3,NSK_CITY_CENTER,29.4,4,16.8,0.0,79,Sunny,1,19.988,73.771
2025-05-29,4,NSK_ADGAON_NKA,28.26,2,22.9,0.0,76,Sunny,1,20.017,73.834
2025-05-29,5,NSK_GANGAPUR_RD,34.61,2,22.9,0.0,59,Clear,2,20.015,73.765
2025-05-29,6,NSK_MUMBAI_HWY,51.82,5,30.1,0.0,68,Haze,3,19.954,73.765
2025-05-29,7,NSK_CITY_CENTER,60.78,5,30.9,0.0,48,Sunny,4,19.988,73.771
2025-05-29,8,NSK_GANGAPUR_RD,75.06,5,36.1,0.0,76,Sunny,5,20.015,73.765
2025-05-29,9,NSK_MUMBAI_HWY,117.21,9,37.8,0.0,68,Sunny,9,19.954,73.765
2025-05-29,10,NSK_CITY_CENTER,115.6,8,36.1,0.0,26,Sunny,9,19.988,73.771
2025-05-29,11,NSK_ADGAON_NKA,55.19,3,38.7,0.0,71,Sunny,3,20.017,73.834
2025-05-29,12,NSK_GANGAPUR_RD,64.45,6,39.8,0.0,34,Haze,4,20.015,73.765
2025-05-29,13,NSK_GANGAPUR_RD,69.74,5,38.9,0.0,28,Cloudy,4,20.015,73.765
2025-05-29,14,NSK_MUMBAI_HWY,49.45,3,35.1,0.0,75,Sunny,3,19.954,73.765
2025-05-29,15,NSK_MUMBAI_HWY,71.8,6,36.3,0.0,37,Clear,5,19.954,73.765
2025-05-29,16,NSK_ADGAON_NKA,55.79,3,34.2,0.0,80,Cloudy,3,20.017,73.834
2025-05-29,17,NSK_MUMBAI_HWY,72.93,6,33.1,0.0,45,Haze,5,19.954,73.765
2025-05-29,18,NSK_MUMBAI_HWY,112.57,8,25.3,0.0,49,Haze,9,19.954,73.765
2025-05-29,19,NSK_MUMBAI_HWY,97.07,8,27.4,0.0,80,Sunny,7,19.954,73.765
2025-05-29,20,NSK_ADGAON_NKA,93.25,8,25.1,0.0,57,Sunny,7,20.017,73.834
2025-05-29,21,NSK_GANGAPUR_RD,63.97,5,22.2,0.0,79,Sunny,4,20.015,73.765
2025-05-29,22,NSK_CITY_CENTER,43.65,3,16.7,0.0,69,Clear,3,19.988,73.771
2025-05-29,23,NSK_GANGAPUR_RD,65.77,4,16.6,0.0,75,Clear,5,20.015,73.765
2025-05-30,0,NSK_CITY_CENTER,24.34,3,20.5,0.0,45,Clear,1,19.988,73.771
2025-05-30,1,NSK_ADGAON_NKA,11.27,1,15.3,0.0,34,Cloudy,0,20.017,73.834
2025-05-30,2,NSK_CITY_CENTER,40.41,4,17.5,0.0,43,Sunny,2,19.988,73.771
2025-05-30,3,NSK_MUMBAI_HWY,27.29,2,19.5,0.0,79,Sunny,1,19.954,73.765
2025-05-30,4,NSK_GANGAPUR_RD,34.3,4,23.3,0.0,57,Cloudy,2,20.015,73.765
2025-05-30,5,NSK_CITY_CENTER,27.66,1,27.5,0.0,57,Sunny,1,19.988,73.771
2025-05-30,6,NSK_ADGAON_NKA,64.57,4,29.2,0.0,40,Cloudy,4,20.017,73.834
2025-05-30,7,NSK_CITY_CENTER,70.08,7,31.5,0.0,41,Sunny,5,19.988,73.771
2025-05-30,8,NSK_MUMBAI_HWY,50.12,5,31.6,0.0,80,Sunny,3,19.954,73.765
2025-05-30,9,NSK_GANGAPUR_RD,105.23,8,35.1,0.0,38,Sunny,8,20.015,73.765
2025-05-30,10,NSK_MUMBAI_HWY,122.03,10,34.1,0.0,53,Clear,9,19.954,73.765
2025-05-30,11,NSK_CITY_CENTER,68.26,5,36.7,0.0,52,Clear,4,19.988,73.771
2025-05-30,12,NSK_MUMBAI_HWY,74.88,5,40.4,0.0,86,Sunny,5,19.954,73.765
2025-05-30,13,NSK_GANGAPUR_RD,70.23,6,38.1,0.0,31,Sunny,4,20.015,73.765
2025-05-30,14,NSK_ADGAON_NKA,58.62,6,41.3,0.0,46,Clear,3,20.017,73.834
2025-05-30,15,NSK_MUMBAI_HWY,72.13,7,35.9,0.0,59,Clear,5,19.954,73.765
2025-05-30,16,NSK_MUMBAI_HWY,50.84,5,32.2,0.0,44,Sunny,3,19.954,73.765
2025-05-30,17,NSK_GANGAPUR_RD,72.99,5,31.5,0.0,21,Sunny,5,20.015,73.765
2025-05-30,18,NSK_CITY_CENTER,119.52,10,29.9,0.0,45,Sunny,9,19.988,73.771
2025-05-30,19,NSK_GANGAPUR_RD,88.71,7,24.0,0.0,39,Sunny,7,20.015,73.765
2025-05-30,20,NSK_MUMBAI_HWY,91.04,6,23.4,0.0,25,Sunny,7,19.954,73.765
2025-05-30,21,NSK_GANGAPUR_RD,57.72,6,24.0,0.0,30,Sunny,4,20.015,73.765
2025-05-30,22,NSK_CITY_CENTER,68.23,4,20.2,0.0,27,Sunny,5,19.988,73.771
2025-05-30,23,NSK_ADGAON_NKA,45.36,4,16.8,0.0,52,Sunny,3,20.017,73.834
2025-05-31,0,NSK_GANGAPUR_RD,33.32,4,14.1,0.0,56,Sunny,2,20.015,73.765
2025-05-31,1,NSK_ADGAON_NKA,24.39,2,18.6,0.0,59,Sunny,1,20.017,73.834
2025-05-31,2,NSK_ADGAON_NKA,45.59,5,17.4,0.0,80,Clear,3,20.017,73.834
2025-05-31,3,NSK_ADGAON_NKA,23.54,2,19.1,0.0,21,Clear,1,20.017,73.834
2025-05-31,4,NSK_CITY_CENTER,36.47,3,26.2,0.0,89,Clear,2,19.988,73.771
2025-05-31,5,NSK_GANGAPUR_RD,41.83,4,25.5,0.0,35,Cloudy,2,20.015,73.765
2025-05-31,6,NSK_ADGAON_NKA,87.03,6,25.9,0.0,85,Sunny,6,20.017,73.834
2025-05-31,7,NSK_GANGAPUR_RD,71.25,5,30.7,0.0,26,Sunny,5,20.015,73.765
2025-05-31,8,NSK_GANGAPUR_RD,85.78,6,34.8,0.0,42,Sunny,6,20.015,73.765
2025-05-31,9,NSK_GANGAPUR_RD,132.1,9,35.3,0.0,31,Sunny,10,20.015,73.765
2025-05-31,10,NSK_CITY_CENTER,119.27,9,37.0,0.0,43,Sunny,9,19.988,73.771
2025-05-31,11,NSK_ADGAON_NKA,71.29,5,34.7,0.0,59,Sunny,5,20.017,73.834
2025-05-31,12,NSK_ADGAON_NKA,64.61,5,38.4,0.0,76,Sunny,4,20.017,73.834
2025-05-31,13,NSK_CITY_CENTER,75.59,6,37.3,0.0,64,Haze,5,19.988,73.771
2025-05-31,14,NSK_GANGAPUR_RD,88.16,8,36.9,0.0,55,Sunny,6,20.015,73.765
2025-05-31,15,NSK_GANGAPUR_RD,69.8,6,37.0,0.0,31,Sunny,4,20.015,73.765
2025-05-31,16,NSK_GANGAPUR_RD,89.52,8,35.1,0.0,38,Sunny,6,20.015,73.765
2025-05-31,17,NSK_GANGAPUR_RD,73.37,7,28.3,0.0,84,Clear,5,20.015,73.765
2025-05-31,18,NSK_CITY_CENTER,115.29,10,31.7,0.0,47,Cloudy,9,19.988,73.771
2025-05-31,19,NSK_MUMBAI_HWY,104.61,8,27.5,0.0,73,Sunny,8,19.954,73.765
2025-05-31,20,NSK_CITY_CENTER,130.0,10,25.0,0.0,37,Cloudy,10,19.988,73.771
2025-05-31,21,NSK_ADGAON_NKA,83.78,6,21.5,0.0,70,Sunny,6,20.017,73.834
2025-05-31,22,NSK_ADGAON_NKA,58.99,4,24.2,0.0,23,Sunny,4,20.017,73.834
2025-05-31,23,NSK_MUMBAI_HWY,56.97,6,17.2,0.0,20,Cloudy,4,19.954,73.765
2025-06-01,0,NSK_MUMBAI_HWY,47.93,4,16.8,0.81,20,Rainy,3,19.954,73.765
2025-06-01,1,NSK_MUMBAI_HWY,39.77,4,15.8,0.0,36,Cloudy,2,19.954,73.765
2025-06-01,2,NSK_MUMBAI_HWY,44.96,4,19.2,2.91,54,Rainy,3,19.954,73.765
2025-06-01,3,NSK_ADGAON_NKA,48.21,3,17.2,0.0,30,Haze,3,20.017,73.834
2025-06-01,4,NSK_CITY_CENTER,29.65,3,19.5,4.43,51,Rainy,1,19.988,73.771
2025-06-01,5,NSK_MUMBAI_HWY,39.26,3,20.6,0.87,22,Rainy,2,19.954,73.765
2025-06-01,6,NSK_MUMBAI_HWY,60.06,5,20.8,0.26,67,Rainy,4,19.954,73.765
2025-06-01,7,NSK_CITY_CENTER,62.86,6,23.4,0.67,41,Rainy,4,19.988,73.771
2025-06-01,8,NSK_GANGAPUR_RD,60.54,5,24.4,0.0,79,Cloudy,4,20.015,73.765
2025-06-01,9,NSK_MUMBAI_HWY,105.91,8,26.4,12.18,85,Rainy,8,19.954,73.765
2025-06-01,10,NSK_ADGAON_NKA,117.63,9,26.7,0.0,88,Cloudy,9,20.017,73.834
2025-06-01,11,NSK_ADGAON_NKA,69.53,4,26.8,0.52,35,Rainy,5,20.017,73.834
2025-06-01,12,NSK_MUMBAI_HWY,64.44,4,28.3,0.0,76,Cloudy,4,19.954,73.765
2025-06-01,13,NSK_GANGAPUR_RD,66.14,6,26.4,0.0,25,Cloudy,4,20.015,73.765
2025-06-01,14,NSK_GANGAPUR_RD,82.19,7,27.6,5.92,89,Rainy,6,20.015,73.765
2025-06-01,15,NSK_GANGAPUR_RD,70.36,5,27.1,15.16,55,Rainy,5,20.015,73.765
2025-06-01,16,NSK_MUMBAI_HWY,64.97,6,23.6,1.61,44,Rainy,4,19.954,73.765
2025-06-01,17,NSK_GANGAPUR_RD,71.38,6,23.0,4.06,21,Rainy,5,20.015,73.765
2025-06-01,18,NSK_MUMBAI_HWY,115.61,10,20.4,0.29,59,Rainy,9,19.954,73.765
2025-06-01,19,NSK_CITY_CENTER,125.22,8,21.9,0.93,44,Rainy,10,19.988,73.771
2025-06-01,20,NSK_ADGAON_NKA,114.56,9,17.9,0.0,87,Haze,9,20.017,73.834
2025-06-01,21,NSK_MUMBAI_HWY,61.23,4,19.4,1.7,28,Rainy,4,19.954,73.765
2025-06-01,22,NSK_MUMBAI_HWY,59.89,4,19.2,0.0,33,Sunny,4,19.954,73.765
2025-06-01,23,NSK_ADGAON_NKA,52.97,5,15.3,0.24,83,Rainy,4,20.017,73.834
2025-06-02,0,NSK_ADGAON_NKA,35.73,2,15.2,8.03,31,Rainy,2,20.017,73.834
2025-06-02,1,NSK_MUMBAI_HWY,24.36,2,18.3,4.21,64,Rainy,1,19.954,73.765
2025-06-02,2,NSK_CITY_CENTER,16.51,3,16.2,20.49,75,Rainy,0,19.988,73.771
2025-06-02,3,NSK_GANGAPUR_RD,29.05,4,17.2,0.0,34,Clear,1,20.015,73.765
2025-06-02,4,NSK_CITY_CENTER,10.87,1,19.6,0.0,39,Clear,0,19.988,73.771
2025-06-02,5,NSK_MUMBAI_HWY,18.7,2,20.9,0.2,71,Rainy,0,19.954,73.765
2025-06-02,6,NSK_GANGAPUR_RD,58.58,5,22.2,4.03,52,Rainy,4,20.015,73.765
2025-06-02,7,NSK_CITY_CENTER,67.22,5,21.7,0.0,75,Cloudy,5,19.988,73.771
2025-06-02,8,NSK_GANGAPUR_RD,68.6,5,24.6,4.22,83,Rainy,5,20.015,73.765
2025-06-02,9,NSK_CITY_CENTER,91.64,7,26.1,0.0,50,Haze,7,19.988,73.771
2025-06-02,10,NSK_MUMBAI_HWY,107.62,7,25.4,0.0,42,Cloudy,8,19.954,73.765
2025-06-02,11,NSK_CITY_CENTER,51.07,3,26.7,0.0,70,Clear,3,19.988,73.771
2025-06-02,12,NSK_MUMBAI_HWY,70.66,7,26.3,0.0,47,Haze,5,19.954,73.765
2025-06-02,13,NSK_CITY_CENTER,73.87,5,27.6,0.0,34,Clear,5,19.988,73.771
2025-06-02,14,NSK_MUMBAI_HWY,52.16,4,26.1,6.64,34,Rainy,3,19.954,73.765
2025-06-02,15,NSK_GANGAPUR_RD,50.93,4,25.5,0.0,34,Sunny,3,20.015,73.765
2025-06-02,16,NSK_CITY_CENTER,53.48,5,23.0,3.52,60,Rainy,3,19.988,73.771
2025-06-02,17,NSK_ADGAON_NKA,73.51,5,23.9,9.83,79,Rainy,5,20.017,73.834
2025-06-02,18,NSK_MUMBAI_HWY,103.08,9,21.1,0.0,39,Haze,8,19.954,73.765
2025-06-02,19,NSK_CITY_CENTER,98.57,7,19.5,15.18,40,Rainy,8,19.988,73.771
2025-06-02,20,NSK_GANGAPUR_RD,114.46,10,19.2,0.0,35,Cloudy,9,20.015,73.765
2025-06-02,21,NSK_ADGAON_NKA,67.9,5,18.5,0.0,60,Cloudy,5,20.017,73.834
2025-06-02,22,NSK_CITY_CENTER,46.89,5,18.6,0.3,21,Rainy,3,19.988,73.771
2025-06-02,23,NSK_GANGAPUR_RD,57.97,6,18.2,8.83,59,Rainy,4,20.015,73.765
2025-06-03,0,NSK_ADGAON_NKA,22.81,3,15.4,0.0,41,Cloudy,1,20.017,73.834
2025-06-03,1,NSK_GANGAPUR_RD,32.96,4,18.8,4.96,77,Rainy,2,20.015,73.765
2025-06-03,2,NSK_MUMBAI_HWY,31.64,4,17.7,0.0,83,Cloudy,2,19.954,73.765
2025-06-03,3,NSK_GANGAPUR_RD,22.06,2,17.5,5.87,40,Rainy,1,20.015,73.765
2025-06-03,4,NSK_GANGAPUR_RD,41.29,3,20.7,0.0,89,Clear,2,20.015,73.765
2025-06-03,5,NSK_ADGAON_NKA,12.12,2,21.3,1.27,58,Rainy,0,20.017,73.834
2025-06-03,6,NSK_CITY_CENTER,44.91,5,20.9,8.22,50,Rainy,3,19.988,73.771
2025-06-03,7,NSK_GANGAPUR_RD,72.81,5,22.1,4.48,58,Rainy,5,20.015,73.765
2025-06-03,8,NSK_CITY_CENTER,63.17,4,25.0,0.0,58,Cloudy,4,19.988,73.771
2025-06-03,9,NSK_ADGAON_NKA,102.95,9,25.0,0.26,28,Rainy,8,20.017,73.834
2025-06-03,10,NSK_ADGAON_NKA,117.3,9,26.2,5.9,76,Rainy,9,20.017,73.834
2025-06-03,11,NSK_GANGAPUR_RD,62.57,5,27.4,0.0,35,Sunny,4,20.015,73.765
2025-06-03,12,NSK_CITY_CENTER,46.12,3,24.9,0.0,88,Cloudy,3,19.988,73.771
2025-06-03,13,NSK_CITY_CENTER,55.13,5,26.9,0.0,56,Cloudy,3,19.988,73.771
2025-06-03,14,NSK_CITY_CENTER,46.5,3,26.1,10.86,41,Rainy,3,19.988,73.771
2025-06-03,15,NSK_CITY_CENTER,47.49,4,27.1,0.0,42,Cloudy,3,19.988,73.771
2025-06-03,16,NSK_GANGAPUR_RD,68.98,5,24.6,0.0,43,Cloudy,5,20.015,73.765
2025-06-03,17,NSK_MUMBAI_HWY,52.46,5,22.8,0.0,52,Cloudy,3,19.954,73.765
2025-06-03,18,NSK_ADGAON_NKA,117.34,8,22.3,0.0,61,Cloudy,9,20.017,73.834
2025-06-03,19,NSK_ADGAON_NKA,100.57,8,21.7,2.37,57,Rainy,8,20.017,73.834
2025-06-03,20,NSK_GANGAPUR_RD,118.47,10,20.9,0.0,23,Clear,9,20.015,73.765
2025-06-03,21,NSK_CITY_CENTER,59.93,4,19.2,6.8,23,Rainy,4,19.988,73.771
2025-06-03,22,NSK_MUMBAI_HWY,65.45,5,18.7,0.0,53,Cloudy,5,19.954,73.765
2025-06-03,23,NSK_MUMBAI_HWY,45.21,3,16.8,0.0,45,Haze,3,19.954,73.765
2025-06-04,0,NSK_GANGAPUR_RD,17.66,3,16.7,0.0,31,Cloudy,0,20.015,73.765
2025-06-04,1,NSK_ADGAON_NKA,35.75,3,16.2,0.0,44,Cloudy,2,20.017,73.834
2025-06-04,2,NSK_GANGAPUR_RD,24.97,3,18.2,0.0,24,Cloudy,1,20.015,73.765
2025-06-04,3,NSK_GANGAPUR_RD,11.91,2,18.5,0.0,61,Cloudy,0,20.015,73.765
2025-06-04,4,NSK_ADGAON_NKA,21.77,3,19.5,0.0,24,Cloudy,1,20.017,73.834
2025-06-04,5,NSK_MUMBAI_HWY,32.04,4,19.9,0.81,81,Rainy,2,19.954,73.765
2025-06-04,6,NSK_MUMBAI_HWY,60.84,5,20.6,0.68,61,Rainy,4,19.954,73.765
2025-06-04,7,NSK_CITY_CENTER,64.79,6,24.4,3.79,44,Rainy,4,19.988,73.771
2025-06-04,8,NSK_MUMBAI_HWY,61.6,4,25.0,0.0,61,Sunny,4,19.954,73.765
2025-06-04,9,NSK_MUMBAI_HWY,106.95,9,25.0,7.13,52,Rainy,8,19.954,73.765
2025-06-04,10,NSK_CITY_CENTER,118.23,10,27.0,1.52,41,Rainy,9,19.988,73.771
2025-06-04,11,NSK_GANGAPUR_RD,59.16,6,27.1,0.0,39,Cloudy,4,20.015,73.765
2025-06-04,12,NSK_ADGAON_NKA,74.26,6,26.8,0.0,35,Cloudy,5,20.017,73.834
2025-06-04,13,NSK_MUMBAI_HWY,57.43,5,26.9,0.0,65,Cloudy,4,19.954,73.765
2025-06-04,14,NSK_CITY_CENTER,67.94,4,26.5,0.0,61,Sunny,5,19.988,73.771
2025-06-04,15,NSK_CITY_CENTER,63.33,4,24.5,0.0,64,Cloudy,4,19.988,73.771
2025-06-04,16,NSK_MUMBAI_HWY,74.63,5,23.9,4.51,85,Rainy,5,19.954,73.765
2025-06-04,17,NSK_ADGAON_NKA,63.99,5,24.2,8.96,86,Rainy,4,20.017,73.834
2025-06-04,18,NSK_ADGAON_NKA,119.89,9,23.2,0.0,36,Cloudy,9,20.017,73.834
2025-06-04,19,NSK_CITY_CENTER,119.48,8,22.2,5.43,46,Rainy,9,19.988,73.771
2025-06-04,20,NSK_ADGAON_NKA,97.96,8,18.6,0.64,57,Rainy,8,20.017,73.834
2025-06-04,21,NSK_CITY_CENTER,74.65,5,19.4,1.56,64,Rainy,5,19.988,73.771
2025-06-04,22,NSK_CITY_CENTER,46.32,5,17.0,0.0,62,Sunny,3,19.988,73.771
2025-06-04,23,NSK_MUMBAI_HWY,74.14,6,17.9,0.0,65,Cloudy,5,19.954,73.765
2025-06-05,0,NSK_CITY_CENTER,14.35,1,17.1,0.17,31,Rainy,0,19.988,73.771
2025-06-05,1,NSK_MUMBAI_HWY,10.01,0,17.5,7.5,57,Rainy,0,19.954,73.765
2025-06-05,2,NSK_ADGAON_NKA,28.11,2,17.3,10.2,44,Rainy,1,20.017,73.834
2025-06-05,3,NSK_MUMBAI_HWY,28.21,4,20.1,8.08,54,Rainy,1,19.954,73.765
2025-06-05,4,NSK_ADGAON_NKA,22.66,2,19.5,0.0,25,Haze,1,20.017,73.834
2025-06-05,5,NSK_GANGAPUR_RD,36.93,3,20.1,0.0,42,Sunny,2,20.015,73.765
2025-06-05,6,NSK_CITY_CENTER,56.82,4,23.1,0.69,74,Rainy,4,19.988,73.771
2025-06-05,7,NSK_MUMBAI_HWY,61.54,4,22.7,0.71,33,Rainy,4,19.954,73.765
2025-06-05,8,NSK_GANGAPUR_RD,53.01,5,24.7,0.0,63,Haze,3,20.015,73.765
2025-06-05,9,NSK_CITY_CENTER,105.32,9,25.5,0.0,89,Cloudy,8,19.988,73.771
2025-06-05,10,NSK_MUMBAI_HWY,89.89,7,26.9,6.71,35,Rainy,7,19.954,73.765
2025-06-05,11,NSK_ADGAON_NKA,70.36,6,25.9,13.91,39,Rainy,5,20.017,73.834
2025-06-05,12,NSK_ADGAON_NKA,77.58,5,27.8,18.11,84,Rainy,5,20.017,73.834
2025-06-05,13,NSK_CITY_CENTER,60.43,4,26.7,4.9,54,Rainy,4,19.988,73.771
2025-06-05,14,NSK_ADGAON_NKA,77.81,7,28.9,3.36,38,Rainy,5,20.017,73.834
2025-06-05,15,NSK_CITY_CENTER,77.53,7,27.0,12.37,25,Rainy,5,19.988,73.771
2025-06-05,16,NSK_ADGAON_NKA,62.82,6,23.3,0.0,79,Cloudy,4,20.017,73.834
2025-06-05,17,NSK_GANGAPUR_RD,67.41,6,23.6,0.0,64,Cloudy,5,20.015,73.765
2025-06-05,18,NSK_ADGAON_NKA,99.61,8,22.1,2.64,85,Rainy,8,20.017,73.834
2025-06-05,19,NSK_GANGAPUR_RD,89.82,8,21.1,0.16,61,Rainy,7,20.015,73.765
2025-06-05,20,NSK_CITY_CENTER,111.51,9,18.8,0.07,88,Rainy,9,19.988,73.771
2025-06-05,21,NSK_MUMBAI_HWY,43.54,4,18.2,0.0,45,Cloudy,3,19.954,73.765
2025-06-05,22,NSK_GANGAPUR_RD,45.8,5,15.5,0.88,30,Rainy,3,20.015,73.765
2025-06-05,23,NSK_MUMBAI_HWY,57.81,4,16.1,1.98,87,Rainy,4,19.954,73.765
2025-06-06,0,NSK_GANGAPUR_RD,29.32,2,17.2,1.38,53,Rainy,1,20.015,73.765
2025-06-06,1,NSK_MUMBAI_HWY,38.16,2,17.7,0.0,75,Haze,2,19.954,73.765
2025-06-06,2,NSK_MUMBAI_HWY,12.25,1,17.9,2.72,73,Rainy,0,19.954,73.765
2025-06-06,3,NSK_ADGAON_NKA,36.53,3,20.8,0.0,22,Cloudy,2,20.017,73.834
2025-06-06,4,NSK_CITY_CENTER,15.0,1,18.8,1.85,39,Rainy,0,19.988,73.771
2025-06-06,5,NSK_ADGAON_NKA,39.11,3,22.8,14.1,87,Rainy,2,20.017,73.834
2025-06-06,6,NSK_CITY_CENTER,49.95,3,22.2,0.0,37,Clear,3,19.988,73.771
2025-06-06,7,NSK_GANGAPUR_RD,51.69,4,23.4,1.48,27,Rainy,3,20.015,73.765
2025-06-06,8,NSK_CITY_CENTER,72.26,6,25.1,0.45,87,Rainy,5,19.988,73.771
2025-06-06,9,NSK_CITY_CENTER,104.07,8,25.5,0.0,45,Sunny,8,19.988,73.771
2025-06-06,10,NSK_GANGAPUR_RD,114.68,8,25.8,3.7,56,Rainy,9,20.015,73.765
2025-06-06,11,NSK_CITY_CENTER,59.08,5,27.7,1.26,58,Rainy,4,19.988,73.771
2025-06-06,12,NSK_GANGAPUR_RD,60.4,5,27.0,0.0,60,Clear,4,20.015,73.765
2025-06-06,13,NSK_ADGAON_NKA,56.9,6,26.0,0.0,55,Haze,4,20.017,73.834
2025-06-06,14,NSK_CITY_CENTER,69.77,5,25.3,2.05,26,Rainy,5,19.988,73.771
2025-06-06,15,NSK_ADGAON_NKA,49.23,4,25.9,0.0,33,Cloudy,3,20.017,73.834
2025-06-06,16,NSK_CITY_CENTER,49.07,4,26.1,0.0,53,Cloudy,3,19.988,73.771
2025-06-06,17,NSK_CITY_CENTER,58.25,6,22.2,0.03,41,Rainy,4,19.988,73.771
2025-06-06,18,NSK_GANGAPUR_RD,105.67,9,23.6,0.0,36,Clear,8,20.015,73.765
2025-06-06,19,NSK_MUMBAI_HWY,109.26,7,19.4,0.0,46,Haze,9,19.954,73.765
2025-06-06,20,NSK_ADGAON_NKA,102.45,9,15.6,2.22,39,Rainy,8,20.017,73.834
2025-06-06,21,NSK_CITY_CENTER,51.63,3,17.0,0.0,38,Cloudy,3,19.988,73.771
2025-06-06,22,NSK_MUMBAI_HWY,48.48,4,16.5,0.0,58,Haze,3,19.954,73.765
2025-06-06,23,NSK_GANGAPUR_RD,49.24,5,16.2,0.0,73,Cloudy,3,20.015,73.765
2025-06-07,0,NSK_CITY_CENTER,24.49,2,16.5,4.24,80,Rainy,1,19.988,73.771
2025-06-07,1,NSK_ADGAON_NKA,24.25,3,16.8,0.57,60,Rainy,1,20.017,73.834
2025-06-07,2,NSK_ADGAON_NKA,39.46,4,17.5,4.27,89,Rainy,2,20.017,73.834
2025-06-07,3,NSK_MUMBAI_HWY,46.48,5,19.0,0.0,83,Cloudy,3,19.954,73.765
2025-06-07,4,NSK_ADGAON_NKA,30.04,3,18.9,0.26,53,Rainy,1,20.017,73.834
2025-06-07,5,NSK_CITY_CENTER,53.22,3,20.7,7.9,60,Rainy,3,19.988,73.771
2025-06-07,6,NSK_CITY_CENTER,61.22,5,24.2,0.0,32,Sunny,4,19.988,73.771
2025-06-07,7,NSK_ADGAON_NKA,60.44,5,24.0,0.0,37,Cloudy,4,20.017,73.834
2025-06-07,8,NSK_GANGAPUR_RD,87.08,8,23.3,2.88,36,Rainy,6,20.015,73.765
2025-06-07,9,NSK_GANGAPUR_RD,101.72,8,27.0,4.12,59,Rainy,8,20.015,73.765
2025-06-07,10,NSK_MUMBAI_HWY,126.56,11,27.5,0.0,61,Clear,10,19.954,73.765
2025-06-07,11,NSK_CITY_CENTER,82.15,6,27.8,0.18,82,Rainy,6,19.988,73.771
2025-06-07,12,NSK_ADGAON_NKA,62.36,5,27.3,0.0,43,Cloudy,4,20.017,73.834
2025-06-07,13,NSK_MUMBAI_HWY,77.02,5,26.8,0.0,46,Cloudy,5,19.954,73.765
2025-06-07,14,NSK_ADGAON_NKA,62.14,4,25.0,10.41,41,Rainy,4,20.017,73.834
2025-06-07,15,NSK_CITY_CENTER,58.77,6,26.9,0.0,42,Cloudy,4,19.988,73.771
2025-06-07,16,NSK_CITY_CENTER,55.57,4,22.1,0.0,47,Cloudy,4,19.988,73.771
2025-06-07,17,NSK_GANGAPUR_RD,56.78,4,20.3,0.0,40,Haze,4,20.015,73.765
2025-06-07,18,NSK_MUMBAI_HWY,104.34,7,21.1,2.56,89,Rainy,8,19.954,73.765
2025-06-07,19,NSK_ADGAON_NKA,100.6,8,21.8,0.0,25,Cloudy,8,20.017,73.834
2025-06-07,20,NSK_CITY_CENTER,98.12,8,19.4,0.0,59,Cloudy,8,19.988,73.771
2025-06-07,21,NSK_ADGAON_NKA,58.46,5,18.0,3.01,50,Rainy,4,20.017,73.834
2025-06-07,22,NSK_CITY_CENTER,75.51,6,17.8,0.0,45,Sunny,6,19.988,73.771
2025-06-07,23,NSK_CITY_CENTER,77.53,5,17.1,13.05,57,Rainy,6,19.988,73.771
2025-06-08,0,NSK_MUMBAI_HWY,44.5,5,18.6,8.83,48,Rainy,3,19.954,73.765
2025-06-08,1,NSK_GANGAPUR_RD,41.76,4,16.3,2.84,33,Rainy,3,20.015,73.765
2025-06-08,2,NSK_GANGAPUR_RD,34.28,2,19.3,3.97,84,Rainy,2,20.015,73.765
2025-06-08,3,NSK_ADGAON_NKA,40.37,2,18.8,0.55,86,Rainy,2,20.017,73.834
